lead_id,timestamp,channel,variant,device,time_spent_sec,converted,lead_quality_score,ad_spend_cpc
LD-37353,2026-06-19 04:46:04.876690436,Paid Search,VarA_ShortForm,Mobile,4.6,0,0,3.01
LD-37354,2026-06-19 04:46:24.566152655,Paid Social,VarA_ShortForm,Mobile,4.5,0,0,1.54
LD-37355,2026-06-19 04:46:53.174504903,Paid Social,Control,Mobile,12.8,0,0,2.16
LD-37356,2026-06-19 04:48:38.567727826,Organic,Control,Mobile,3.4,0,0,0.0
LD-37357,2026-06-19 04:48:58.725728920,Paid Search,VarB_Interactive,Mobile,6.7,0,0,4.18
LD-37358,2026-06-19 04:49:10.753294615,Email Direct,VarB_Interactive,Desktop,16.1,0,0,0.0
LD-37359,2026-06-19 04:50:05.400224362,Paid Search,Control,Mobile,32.0,0,0,2.8
LD-37360,2026-06-19 04:50:08.395506250,Email Direct,Control,Desktop,4.8,0,0,0.0
LD-37361,2026-06-19 04:50:17.150795545,Paid Search,VarB_Interactive,Desktop,6.3,0,0,2.57
LD-37362,2026-06-19 04:50:48.200948743,Paid Search,Control,Mobile,3.6,0,0,3.95
LD-37363,2026-06-19 04:50:48.630467595,Organic,VarA_ShortForm,Desktop,4.0,0,0,0.0
LD-37364,2026-06-19 04:51:30.013323775,Email Direct,VarB_Interactive,Desktop,41.5,0,0,0.0
LD-37365,2026-06-19 04:51:50.725519817,Organic,VarB_Interactive,Desktop,11.0,0,0,0.0
LD-37366,2026-06-19 04:54:05.907289507,Paid Social,VarB_Interactive,Mobile,11.7,0,0,1.7
LD-37367,2026-06-19 04:54:44.152983725,Paid Social,VarA_ShortForm,Mobile,5.7,0,0,1.26
LD-37368,2026-06-19 04:55:07.063744396,Paid Social,VarA_ShortForm,Mobile,4.4,0,0,1.34
LD-37369,2026-06-19 04:55:47.308760040,Paid Social,VarA_ShortForm,Mobile,13.8,0,0,1.84
LD-37370,2026-06-19 04:56:20.351738840,Paid Social,VarB_Interactive,Mobile,10.1,0,0,2.59
LD-37371,2026-06-19 04:57:28.706896926,Paid Search,VarB_Interactive,Desktop,16.1,0,0,3.78
LD-37372,2026-06-19 04:59:02.550347192,Paid Search,Control,Mobile,3.8,0,0,3.38
LD-37373,2026-06-19 05:00:02.510076624,Paid Search,VarB_Interactive,Mobile,15.7,0,0,3.68
LD-37374,2026-06-19 05:01:09.941275517,Paid Search,VarA_ShortForm,Mobile,4.5,0,0,3.35
LD-37375,2026-06-19 05:01:14.317382896,Paid Social,Control,Desktop,12.9,0,0,2.05
LD-37376,2026-06-19 05:02:23.203337896,Email Direct,Control,Desktop,5.1,0,0,0.0
LD-37377,2026-06-19 05:02:23.956830391,Paid Search,Control,Desktop,7.6,0,0,2.69
LD-37378,2026-06-19 05:03:19.542336761,Paid Social,Control,Mobile,19.1,0,0,1.81
LD-37379,2026-06-19 05:03:38.272164745,Paid Search,VarB_Interactive,Mobile,8.0,0,0,3.13
LD-37380,2026-06-19 05:03:47.561577945,Paid Social,VarB_Interactive,Mobile,7.8,0,0,2.15
LD-37381,2026-06-19 05:04:54.316574749,Paid Social,VarA_ShortForm,Mobile,22.0,1,67,1.65
LD-37382,2026-06-19 05:04:59.266997672,Paid Social,VarA_ShortForm,Mobile,5.9,0,0,2.78
LD-37383,2026-06-19 05:05:00.214457334,Paid Search,Control,Mobile,4.5,0,0,4.06
LD-37384,2026-06-19 05:05:56.450483679,Email Direct,Control,Desktop,7.3,0,0,0.0
LD-37385,2026-06-19 05:06:16.188039010,Paid Social,Control,Mobile,12.7,0,0,2.67
LD-37386,2026-06-19 05:06:27.741542119,Organic,VarB_Interactive,Desktop,4.2,0,0,0.0
LD-37387,2026-06-19 05:08:14.648050231,Paid Social,VarA_ShortForm,Mobile,10.8,0,0,1.44
LD-37388,2026-06-19 05:09:58.171092788,Email Direct,Control,Desktop,7.4,0,0,0.0
LD-37389,2026-06-19 05:10:36.177713368,Email Direct,Control,Desktop,4.4,0,0,0.0
LD-37390,2026-06-19 05:10:49.287183893,Paid Search,VarA_ShortForm,Desktop,20.5,0,0,2.77
LD-37391,2026-06-19 05:11:35.066196756,Paid Social,Control,Mobile,9.3,0,0,2.22
LD-37392,2026-06-19 05:13:33.268293656,Paid Search,Control,Mobile,5.6,0,0,3.85
LD-37393,2026-06-19 05:13:55.208903056,Email Direct,Control,Mobile,8.6,0,0,0.0
LD-37394,2026-06-19 05:15:44.261651945,Paid Social,Control,Desktop,19.5,0,0,1.41
LD-37395,2026-06-19 05:15:45.034137586,Paid Social,VarA_ShortForm,Desktop,5.3,0,0,2.86
LD-37396,2026-06-19 05:16:24.888327627,Paid Search,VarB_Interactive,Mobile,3.9,0,0,4.19
LD-37397,2026-06-19 05:17:47.745974311,Paid Social,Control,Mobile,4.4,0,0,2.73
LD-37398,2026-06-19 05:18:18.764096065,Paid Search,VarB_Interactive,Mobile,8.3,0,0,4.45
LD-37399,2026-06-19 05:20:19.162427930,Email Direct,VarB_Interactive,Desktop,19.8,0,0,0.0
LD-37400,2026-06-19 05:20:55.348307623,Paid Search,VarB_Interactive,Mobile,10.7,0,0,3.49
LD-37401,2026-06-19 05:21:07.784850331,Paid Search,VarA_ShortForm,Desktop,21.4,0,0,2.6
LD-37402,2026-06-19 05:23:03.998552082,Paid Search,Control,Desktop,4.8,0,0,2.68
LD-37403,2026-06-19 05:23:12.870827836,Paid Search,VarA_ShortForm,Desktop,4.2,0,0,3.64
LD-37404,2026-06-19 05:25:09.626758477,Paid Search,VarA_ShortForm,Desktop,15.4,0,0,4.07
LD-37405,2026-06-19 05:25:27.586992706,Paid Search,Control,Desktop,4.5,0,0,3.67
LD-37406,2026-06-19 05:25:56.256128528,Paid Search,Control,Mobile,9.0,0,0,3.2
LD-37407,2026-06-19 05:27:04.670164621,Organic,Control,Desktop,17.6,0,0,0.0
LD-37408,2026-06-19 05:28:22.405354695,Paid Search,VarB_Interactive,Desktop,45.9,1,83,4.32
LD-37409,2026-06-19 05:28:54.259478144,Email Direct,VarA_ShortForm,Desktop,36.9,1,83,0.0
LD-37410,2026-06-19 05:29:20.308691169,Paid Search,Control,Mobile,6.2,0,0,4.39
LD-37411,2026-06-19 05:32:59.569833670,Email Direct,VarA_ShortForm,Mobile,10.8,0,0,0.0
LD-37412,2026-06-19 05:33:37.362393831,Paid Social,Control,Desktop,14.5,0,0,2.36
LD-37413,2026-06-19 05:34:13.772326002,Email Direct,VarB_Interactive,Desktop,3.3,0,0,0.0
LD-37414,2026-06-19 05:34:20.332265261,Paid Social,Control,Desktop,9.9,0,0,2.49
LD-37415,2026-06-19 05:34:53.500879057,Organic,Control,Mobile,34.6,0,0,0.0
LD-37416,2026-06-19 05:34:54.954583931,Paid Search,Control,Desktop,21.4,0,0,4.37
LD-37417,2026-06-19 05:35:21.096582956,Paid Social,VarA_ShortForm,Desktop,33.1,0,0,1.74
LD-37418,2026-06-19 05:35:48.196290226,Paid Social,Control,Desktop,55.1,0,0,1.96
LD-37419,2026-06-19 05:35:59.830506838,Organic,Control,Mobile,4.4,0,0,0.0
LD-37420,2026-06-19 05:37:59.217390477,Paid Search,VarB_Interactive,Mobile,7.2,0,0,4.05
LD-37421,2026-06-19 05:38:56.321678887,Paid Search,Control,Desktop,8.2,0,0,4.36
LD-37422,2026-06-19 05:39:05.979143119,Paid Social,Control,Desktop,17.2,0,0,1.83
LD-37423,2026-06-19 05:39:17.959671395,Organic,VarA_ShortForm,Desktop,7.4,0,0,0.0
LD-37424,2026-06-19 05:40:24.036920254,Paid Search,Control,Desktop,27.3,0,0,3.95
LD-37425,2026-06-19 05:41:01.063924695,Paid Search,VarA_ShortForm,Desktop,17.5,0,0,3.48
LD-37426,2026-06-19 05:41:27.490178206,Paid Search,VarB_Interactive,Desktop,54.7,0,0,3.81
LD-37427,2026-06-19 05:41:30.000520608,Paid Search,VarA_ShortForm,Mobile,19.7,0,0,3.46
LD-37428,2026-06-19 05:41:30.314923104,Paid Search,VarB_Interactive,Desktop,14.5,0,0,2.73
LD-37429,2026-06-19 05:41:40.429473383,Email Direct,Control,Desktop,12.1,0,0,0.0
LD-37430,2026-06-19 05:43:07.921670730,Paid Search,VarA_ShortForm,Mobile,5.6,0,0,3.03
LD-37431,2026-06-19 05:43:45.020435637,Paid Social,Control,Desktop,20.1,0,0,1.47
LD-37432,2026-06-19 05:44:07.997817512,Paid Search,Control,Mobile,3.2,0,0,3.67
LD-37433,2026-06-19 05:44:21.266414437,Email Direct,VarB_Interactive,Desktop,39.4,1,75,0.0
LD-37434,2026-06-19 05:45:05.495261425,Email Direct,VarA_ShortForm,Desktop,22.8,0,0,0.0
LD-37435,2026-06-19 05:48:17.443510848,Email Direct,VarA_ShortForm,Desktop,5.0,0,0,0.0
LD-37436,2026-06-19 05:48:38.600436019,Email Direct,Control,Mobile,29.5,1,78,0.0
LD-37437,2026-06-19 05:49:58.276320621,Organic,Control,Mobile,25.7,0,0,0.0
LD-37438,2026-06-19 05:50:42.761559450,Paid Social,VarB_Interactive,Mobile,40.9,1,79,2.1
LD-37439,2026-06-19 05:50:45.057127954,Organic,VarA_ShortForm,Mobile,10.4,0,0,0.0
LD-37440,2026-06-19 05:51:46.506657125,Paid Search,VarA_ShortForm,Desktop,5.1,0,0,4.49
LD-37441,2026-06-19 05:54:43.888578629,Paid Social,VarA_ShortForm,Mobile,23.9,0,0,1.67
LD-37442,2026-06-19 05:55:25.048161895,Paid Search,VarA_ShortForm,Desktop,13.2,0,0,3.65
LD-37443,2026-06-19 05:56:56.361212619,Paid Search,VarB_Interactive,Mobile,16.1,0,0,3.6
LD-37444,2026-06-19 05:58:27.414818996,Paid Social,Control,Mobile,14.3,0,0,2.35
LD-37445,2026-06-19 05:58:36.369855521,Organic,VarA_ShortForm,Desktop,5.2,0,0,0.0
LD-37446,2026-06-19 05:58:57.000844426,Paid Search,Control,Desktop,7.0,0,0,2.97
LD-37447,2026-06-19 05:59:23.888428974,Paid Social,VarB_Interactive,Desktop,3.3,0,0,1.28
LD-37448,2026-06-19 05:59:24.144020144,Email Direct,VarA_ShortForm,Mobile,22.1,0,0,0.0
LD-37449,2026-06-19 05:59:47.072584446,Paid Search,VarA_ShortForm,Desktop,13.5,0,0,4.05
LD-37450,2026-06-19 06:00:28.803071572,Paid Search,Control,Mobile,7.6,0,0,2.86
LD-37451,2026-06-19 06:01:31.387084643,Paid Social,VarA_ShortForm,Mobile,4.0,0,0,2.64
LD-37452,2026-06-19 06:02:08.614564269,Paid Search,VarB_Interactive,Mobile,8.7,0,0,2.74
LD-37453,2026-06-19 06:03:13.333667131,Paid Social,VarA_ShortForm,Mobile,3.8,0,0,2.32
LD-37454,2026-06-19 06:04:41.314677519,Paid Search,VarB_Interactive,Desktop,19.6,0,0,4.01
LD-37455,2026-06-19 06:04:51.321795156,Paid Search,Control,Mobile,10.5,0,0,2.95
LD-37456,2026-06-19 06:05:59.727327492,Paid Social,Control,Mobile,5.0,0,0,2.42
LD-37457,2026-06-19 06:06:48.896372894,Organic,VarA_ShortForm,Mobile,16.0,0,0,0.0
LD-37458,2026-06-19 06:07:23.956820278,Paid Search,VarA_ShortForm,Desktop,18.8,0,0,3.37
LD-37459,2026-06-19 06:07:43.991825698,Email Direct,VarB_Interactive,Desktop,4.4,0,0,0.0
LD-37460,2026-06-19 06:07:47.598115812,Paid Social,Control,Mobile,9.1,0,0,2.3
LD-37461,2026-06-19 06:08:01.502561331,Email Direct,Control,Desktop,4.4,0,0,0.0
LD-37462,2026-06-19 06:08:22.690829241,Paid Search,Control,Desktop,23.6,0,0,4.46
LD-37463,2026-06-19 06:08:59.409926912,Organic,VarB_Interactive,Desktop,27.2,0,0,0.0
LD-37464,2026-06-19 06:10:17.569506941,Paid Search,VarB_Interactive,Desktop,7.4,0,0,4.05
LD-37465,2026-06-19 06:10:17.909401194,Organic,VarA_ShortForm,Mobile,22.4,0,0,0.0
LD-37466,2026-06-19 06:10:19.792663703,Email Direct,VarA_ShortForm,Mobile,6.9,0,0,0.0
LD-37467,2026-06-19 06:11:10.688480595,Organic,Control,Mobile,24.2,0,0,0.0
LD-37468,2026-06-19 06:12:39.108582195,Email Direct,VarA_ShortForm,Desktop,4.8,0,0,0.0
LD-37469,2026-06-19 06:13:22.678785822,Organic,Control,Desktop,15.8,0,0,0.0
LD-37470,2026-06-19 06:15:18.072272219,Email Direct,Control,Mobile,8.1,0,0,0.0
LD-37471,2026-06-19 06:15:21.267291992,Organic,VarA_ShortForm,Desktop,11.2,0,0,0.0
LD-37472,2026-06-19 06:15:24.814887319,Paid Social,Control,Mobile,42.2,0,0,2.78
LD-37473,2026-06-19 06:17:01.910170994,Organic,VarB_Interactive,Desktop,12.1,0,0,0.0
LD-37474,2026-06-19 06:17:09.410859927,Paid Search,VarB_Interactive,Desktop,8.4,0,0,3.39
LD-37475,2026-06-19 06:18:21.578735801,Email Direct,Control,Desktop,13.1,0,0,0.0
LD-37476,2026-06-19 06:23:03.509278972,Email Direct,VarA_ShortForm,Mobile,20.2,0,0,0.0
LD-37477,2026-06-19 06:23:59.990975408,Email Direct,VarB_Interactive,Desktop,38.5,1,74,0.0
LD-37478,2026-06-19 06:24:24.687161167,Email Direct,Control,Desktop,4.8,0,0,0.0
LD-37479,2026-06-19 06:24:41.399789858,Paid Search,VarA_ShortForm,Mobile,10.2,0,0,3.4
LD-37480,2026-06-19 06:27:55.693895432,Email Direct,VarA_ShortForm,Mobile,4.5,0,0,0.0
LD-37481,2026-06-19 06:28:45.695846598,Paid Search,VarB_Interactive,Desktop,7.8,0,0,2.86
LD-37482,2026-06-19 06:29:48.971641356,Paid Social,VarA_ShortForm,Mobile,7.3,0,0,2.43
LD-37483,2026-06-19 06:31:20.710775232,Email Direct,VarB_Interactive,Mobile,5.3,0,0,0.0
LD-37484,2026-06-19 06:31:39.510707659,Email Direct,Control,Desktop,3.0,0,0,0.0
LD-37485,2026-06-19 06:32:19.649814467,Email Direct,VarB_Interactive,Desktop,26.0,0,0,0.0
LD-37486,2026-06-19 06:34:00.652776865,Paid Social,VarA_ShortForm,Mobile,11.9,0,0,2.85
LD-37487,2026-06-19 06:35:10.937373583,Paid Search,VarA_ShortForm,Mobile,27.0,0,0,2.65
LD-37488,2026-06-19 06:35:45.864198488,Paid Social,VarB_Interactive,Desktop,15.2,0,0,1.96
LD-37489,2026-06-19 06:36:21.287352074,Paid Social,VarB_Interactive,Desktop,12.9,0,0,2.13
LD-37490,2026-06-19 06:36:44.398424329,Paid Search,Control,Desktop,9.8,0,0,4.08
LD-37491,2026-06-19 06:37:14.454491501,Paid Social,Control,Mobile,16.3,0,0,2.57
LD-37492,2026-06-19 06:38:25.141898167,Organic,VarB_Interactive,Desktop,16.6,0,0,0.0
LD-37493,2026-06-19 06:38:29.903801716,Paid Social,Control,Mobile,18.9,0,0,1.92
LD-37494,2026-06-19 06:39:05.817642422,Email Direct,Control,Mobile,19.3,0,0,0.0
LD-37495,2026-06-19 06:39:26.436494016,Paid Social,VarA_ShortForm,Mobile,6.7,0,0,2.8
LD-37496,2026-06-19 06:41:38.962643346,Paid Social,VarA_ShortForm,Mobile,17.3,1,60,1.64
LD-37497,2026-06-19 06:42:14.950137412,Paid Search,VarB_Interactive,Mobile,15.8,0,0,3.33
LD-37498,2026-06-19 06:44:11.721221356,Organic,VarB_Interactive,Mobile,38.1,0,0,0.0
LD-37499,2026-06-19 06:44:30.740270866,Paid Social,VarB_Interactive,Mobile,31.9,0,0,2.13
LD-37500,2026-06-19 06:45:44.305279762,Email Direct,VarA_ShortForm,Desktop,38.8,0,0,0.0
LD-37501,2026-06-19 06:45:45.699518443,Paid Social,VarB_Interactive,Mobile,10.8,0,0,1.41
LD-37502,2026-06-19 06:45:53.818816367,Email Direct,VarA_ShortForm,Desktop,53.3,0,0,0.0
LD-37503,2026-06-19 06:46:25.320854421,Paid Search,Control,Mobile,12.1,0,0,3.57
LD-37504,2026-06-19 06:46:43.948681793,Organic,VarB_Interactive,Desktop,3.5,0,0,0.0
LD-37505,2026-06-19 06:48:02.210672306,Email Direct,VarB_Interactive,Desktop,37.7,0,0,0.0
LD-37506,2026-06-19 06:48:13.773721669,Email Direct,Control,Desktop,5.8,0,0,0.0
LD-37507,2026-06-19 06:48:44.430939901,Paid Social,VarB_Interactive,Desktop,15.7,0,0,1.76
LD-37508,2026-06-19 06:48:57.953651977,Email Direct,VarB_Interactive,Desktop,8.9,0,0,0.0
LD-37509,2026-06-19 06:48:59.871325972,Paid Social,VarB_Interactive,Mobile,51.5,1,90,2.61
LD-37510,2026-06-19 06:49:00.442646284,Paid Social,VarA_ShortForm,Mobile,4.6,0,0,2.02
LD-37511,2026-06-19 06:50:28.137844386,Email Direct,VarB_Interactive,Mobile,8.4,0,0,0.0
LD-37512,2026-06-19 06:50:37.277388925,Paid Social,VarA_ShortForm,Mobile,13.3,0,0,2.5
LD-37513,2026-06-19 06:51:16.646915323,Paid Search,Control,Desktop,22.2,0,0,4.28
LD-37514,2026-06-19 06:51:37.897282533,Paid Search,Control,Mobile,18.4,0,0,2.73
LD-37515,2026-06-19 06:52:02.892933564,Paid Social,Control,Mobile,6.8,0,0,1.96
LD-37516,2026-06-19 06:52:46.823465593,Organic,VarB_Interactive,Desktop,6.7,0,0,0.0
LD-37517,2026-06-19 06:53:01.650377267,Organic,VarA_ShortForm,Desktop,38.6,0,0,0.0
LD-37518,2026-06-19 06:53:10.753675892,Email Direct,VarA_ShortForm,Desktop,12.6,0,0,0.0
LD-37519,2026-06-19 06:53:21.639864819,Paid Search,Control,Desktop,7.7,0,0,2.42
LD-37520,2026-06-19 06:53:54.720018933,Paid Social,Control,Mobile,7.1,0,0,1.29
LD-37521,2026-06-19 06:55:35.775606699,Paid Social,VarB_Interactive,Mobile,9.6,0,0,2.06
LD-37522,2026-06-19 06:58:15.506250815,Paid Social,Control,Mobile,36.2,0,0,1.56
LD-37523,2026-06-19 06:58:45.731817508,Paid Search,Control,Desktop,21.4,0,0,3.62
LD-37524,2026-06-19 06:58:50.619735798,Paid Search,VarA_ShortForm,Desktop,6.2,0,0,3.07
LD-37525,2026-06-19 06:58:55.725995580,Paid Search,VarB_Interactive,Mobile,6.6,0,0,4.48
LD-37526,2026-06-19 06:59:07.148936801,Paid Social,VarB_Interactive,Mobile,10.8,0,0,2.55
LD-37527,2026-06-19 06:59:11.950902133,Paid Social,Control,Desktop,27.4,0,0,2.06
LD-37528,2026-06-19 06:59:23.642831281,Paid Search,VarB_Interactive,Mobile,8.3,0,0,4.39
LD-37529,2026-06-19 06:59:45.434103276,Paid Social,VarB_Interactive,Mobile,21.4,0,0,2.27
LD-37530,2026-06-19 07:03:02.360338677,Paid Search,VarB_Interactive,Desktop,14.0,0,0,2.61
LD-37531,2026-06-19 07:03:51.817480794,Email Direct,VarB_Interactive,Mobile,13.9,0,0,0.0
LD-37532,2026-06-19 07:03:54.677932719,Paid Search,VarB_Interactive,Mobile,5.8,0,0,4.13
LD-37533,2026-06-19 07:04:30.846426856,Paid Search,VarA_ShortForm,Desktop,14.4,0,0,3.84
LD-37534,2026-06-19 07:05:54.684912310,Paid Social,VarA_ShortForm,Mobile,33.9,0,0,1.56
LD-37535,2026-06-19 07:06:19.761082513,Paid Search,VarA_ShortForm,Mobile,19.9,1,82,3.61
LD-37536,2026-06-19 07:06:41.513982610,Paid Social,Control,Mobile,46.8,0,0,2.2
LD-37537,2026-06-19 07:10:59.662737535,Paid Search,VarA_ShortForm,Mobile,12.5,0,0,2.52
LD-37538,2026-06-19 07:11:12.029375110,Paid Search,VarA_ShortForm,Desktop,34.0,0,0,2.93
LD-37539,2026-06-19 07:12:19.225070027,Paid Search,Control,Mobile,24.1,0,0,4.02
LD-37540,2026-06-19 07:14:57.133478488,Paid Search,VarA_ShortForm,Desktop,12.5,0,0,3.43
LD-37541,2026-06-19 07:16:39.733917920,Paid Search,VarA_ShortForm,Mobile,11.1,0,0,2.73
LD-37542,2026-06-19 07:18:10.772835771,Paid Social,VarB_Interactive,Mobile,4.2,0,0,2.71
LD-37543,2026-06-19 07:19:23.018528025,Paid Social,Control,Mobile,5.3,0,0,2.38
LD-37544,2026-06-19 07:19:42.869605375,Paid Social,VarA_ShortForm,Mobile,27.3,0,0,1.85
LD-37545,2026-06-19 07:19:54.364089029,Paid Search,VarB_Interactive,Mobile,18.2,0,0,3.45
LD-37546,2026-06-19 07:20:41.821368899,Paid Social,Control,Mobile,3.9,0,0,2.18
LD-37547,2026-06-19 07:21:43.587446046,Organic,VarA_ShortForm,Mobile,8.8,0,0,0.0
LD-37548,2026-06-19 07:22:30.566862088,Paid Search,Control,Desktop,11.3,0,0,2.89
LD-37549,2026-06-19 07:22:45.351727174,Paid Search,VarA_ShortForm,Mobile,29.4,0,0,3.91
LD-37550,2026-06-19 07:23:09.915853079,Email Direct,Control,Desktop,9.7,0,0,0.0
LD-37551,2026-06-19 07:23:39.913374881,Paid Social,VarA_ShortForm,Mobile,12.6,0,0,2.47
LD-37552,2026-06-19 07:23:54.222721163,Email Direct,Control,Mobile,17.4,0,0,0.0
LD-37553,2026-06-19 07:25:02.717071597,Paid Social,Control,Mobile,53.7,1,90,1.29
LD-37554,2026-06-19 07:25:17.769751928,Paid Search,VarA_ShortForm,Mobile,5.5,0,0,4.39
LD-37555,2026-06-19 07:25:21.235069510,Paid Search,Control,Desktop,14.0,0,0,4.25
LD-37556,2026-06-19 07:26:25.166341900,Paid Social,Control,Mobile,19.9,0,0,1.66
LD-37557,2026-06-19 07:27:40.916264663,Paid Social,Control,Mobile,5.5,0,0,1.39
LD-37558,2026-06-19 07:28:14.746954145,Paid Social,VarB_Interactive,Mobile,5.4,0,0,2.44
LD-37559,2026-06-19 07:28:17.864024299,Organic,VarA_ShortForm,Mobile,11.3,0,0,0.0
LD-37560,2026-06-19 07:28:43.571822223,Paid Social,VarA_ShortForm,Desktop,16.6,0,0,2.24
LD-37561,2026-06-19 07:29:00.902341387,Paid Social,VarB_Interactive,Mobile,15.0,0,0,2.33
LD-37562,2026-06-19 07:29:45.839973982,Email Direct,VarB_Interactive,Desktop,6.5,0,0,0.0
LD-37563,2026-06-19 07:31:38.185912715,Paid Search,Control,Mobile,9.9,0,0,3.93
LD-37564,2026-06-19 07:32:00.974606290,Paid Social,Control,Mobile,11.8,0,0,1.81
LD-37565,2026-06-19 07:32:32.525428735,Organic,VarB_Interactive,Desktop,36.1,1,80,0.0
LD-37566,2026-06-19 07:33:52.003116395,Email Direct,Control,Desktop,8.4,0,0,0.0
LD-37567,2026-06-19 07:34:00.145096882,Paid Search,VarA_ShortForm,Desktop,10.1,0,0,4.23
LD-37568,2026-06-19 07:34:10.121326879,Paid Search,Control,Mobile,6.6,0,0,4.04
LD-37569,2026-06-19 07:35:13.011579050,Paid Search,VarA_ShortForm,Desktop,21.6,1,79,3.29
LD-37570,2026-06-19 07:35:37.188999980,Paid Social,Control,Mobile,8.5,0,0,1.66
LD-37571,2026-06-19 07:38:47.150008711,Paid Search,VarA_ShortForm,Desktop,26.3,0,0,2.67
LD-37572,2026-06-19 07:39:44.236709567,Paid Search,Control,Desktop,17.9,0,0,3.04
LD-37573,2026-06-19 07:39:46.010388903,Paid Social,VarB_Interactive,Mobile,14.4,0,0,2.34
LD-37574,2026-06-19 07:44:20.098921570,Paid Social,VarA_ShortForm,Mobile,10.7,0,0,1.87
LD-37575,2026-06-19 07:45:41.944228391,Paid Social,VarA_ShortForm,Mobile,4.2,0,0,2.17
LD-37576,2026-06-19 07:45:45.274954039,Email Direct,VarA_ShortForm,Mobile,3.9,0,0,0.0
LD-37577,2026-06-19 07:45:52.827333361,Paid Search,VarB_Interactive,Desktop,36.2,0,0,2.68
LD-37578,2026-06-19 07:47:31.160968897,Paid Search,Control,Mobile,3.1,0,0,3.35
LD-37579,2026-06-19 07:48:27.412190918,Organic,VarB_Interactive,Desktop,5.8,0,0,0.0
LD-37580,2026-06-19 07:48:53.601908420,Email Direct,VarA_ShortForm,Desktop,12.8,0,0,0.0
LD-37581,2026-06-19 07:50:29.990766761,Email Direct,VarB_Interactive,Mobile,10.0,0,0,0.0
LD-37582,2026-06-19 07:52:04.398266570,Paid Search,VarB_Interactive,Desktop,13.9,0,0,3.09
LD-37583,2026-06-19 07:52:53.394621277,Paid Search,Control,Mobile,4.8,0,0,3.63
LD-37584,2026-06-19 07:53:06.986378830,Paid Social,Control,Mobile,10.7,0,0,2.29
LD-37585,2026-06-19 07:54:22.723101770,Organic,VarA_ShortForm,Mobile,8.5,0,0,0.0
LD-37586,2026-06-19 07:55:35.971993258,Paid Search,VarB_Interactive,Mobile,7.5,0,0,3.07
LD-37587,2026-06-19 08:01:52.438666571,Organic,VarA_ShortForm,Desktop,22.0,0,0,0.0
LD-37588,2026-06-19 08:04:07.900816437,Paid Search,VarB_Interactive,Mobile,9.2,0,0,2.92
LD-37589,2026-06-19 08:04:12.828097886,Paid Search,VarA_ShortForm,Desktop,9.1,0,0,3.68
LD-37590,2026-06-19 08:04:27.546467367,Paid Search,Control,Mobile,11.0,0,0,3.98
LD-37591,2026-06-19 08:04:55.853308796,Paid Search,VarB_Interactive,Desktop,14.0,0,0,3.94
LD-37592,2026-06-19 08:05:56.512523887,Organic,Control,Mobile,8.3,0,0,0.0
LD-37593,2026-06-19 08:06:02.302061284,Paid Social,VarB_Interactive,Mobile,10.6,0,0,2.47
LD-37594,2026-06-19 08:08:23.900207562,Paid Search,VarA_ShortForm,Mobile,62.4,0,0,2.68
LD-37595,2026-06-19 08:08:29.727897592,Paid Search,Control,Desktop,10.6,0,0,3.72
LD-37596,2026-06-19 08:09:29.312560994,Paid Social,VarA_ShortForm,Desktop,12.7,0,0,1.26
LD-37597,2026-06-19 08:09:43.811302054,Paid Search,VarA_ShortForm,Mobile,5.1,0,0,3.93
LD-37598,2026-06-19 08:09:57.572994106,Paid Search,VarA_ShortForm,Desktop,7.4,0,0,2.97
LD-37599,2026-06-19 08:10:27.055769167,Paid Search,Control,Desktop,20.6,0,0,4.18
LD-37600,2026-06-19 08:11:11.186602414,Paid Search,Control,Mobile,4.3,0,0,4.01
LD-37601,2026-06-19 08:11:31.617007061,Organic,VarA_ShortForm,Mobile,3.0,0,0,0.0
LD-37602,2026-06-19 08:13:48.652334688,Paid Social,VarA_ShortForm,Mobile,13.1,1,78,1.63
LD-37603,2026-06-19 08:13:57.541628716,Email Direct,VarA_ShortForm,Desktop,6.3,0,0,0.0
LD-37604,2026-06-19 08:14:49.378246607,Email Direct,VarB_Interactive,Desktop,4.0,0,0,0.0
LD-37605,2026-06-19 08:15:13.680296912,Organic,VarB_Interactive,Mobile,20.2,0,0,0.0
LD-37606,2026-06-19 08:16:34.658248164,Paid Search,Control,Desktop,23.9,0,0,3.91
LD-37607,2026-06-19 08:16:58.220721645,Paid Social,VarA_ShortForm,Mobile,20.2,0,0,2.71
LD-37608,2026-06-19 08:18:09.893241494,Paid Search,Control,Desktop,12.1,0,0,4.34
LD-37609,2026-06-19 08:20:37.853022779,Paid Social,Control,Mobile,11.3,0,0,2.83
LD-37610,2026-06-19 08:21:30.690764623,Paid Search,VarB_Interactive,Desktop,35.7,0,0,2.95
LD-37611,2026-06-19 08:21:53.552098790,Paid Search,VarB_Interactive,Desktop,8.9,0,0,2.46
LD-37612,2026-06-19 08:22:37.800791513,Paid Social,Control,Mobile,4.1,0,0,2.83
LD-37613,2026-06-19 08:22:56.929302840,Paid Search,Control,Desktop,5.3,0,0,2.66
LD-37614,2026-06-19 08:23:09.886455855,Organic,VarB_Interactive,Mobile,16.4,0,0,0.0
LD-37615,2026-06-19 08:23:31.511274468,Paid Search,VarA_ShortForm,Desktop,17.5,0,0,3.41
LD-37616,2026-06-19 08:25:04.685607244,Paid Social,VarB_Interactive,Mobile,9.4,0,0,2.43
